,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
65,1139,285,0,110,755,821,265,95,255,2211,977,0,243,0,1721,0,777,1,12,1554,1092,71,49,87,681,2584,513,436,942,362,154,464,0,305,187,2287,103,301,173,2,0,1322,275,113,147,1017,225,1547,184,1574,1789,319,0,0,2333,0,0,225,1,2328,351,0,0,61110,193,0,819,874,228,300,0,1275,462,0,401
66,1431,815,0,0,904,1194,386,405,276,6508,717,0,549,0,2221,0,685,225,140,177,2162,189,1,102,1065,1740,887,977,1659,201,257,619,0,573,1051,0,162,226,814,0,0,546,1530,76,1253,2726,109,125,183,1178,2195,272,0,145,823,0,0,320,0,2197,0,0,50,19662,1005,53,1288,679,672,880,0,394,1363,0,965
67,29973,3841,0,2736,2315,5413,716,266,1266,23679,6270,2424,7,0,32286,0,11426,95,0,2,25149,558,1,607,2459,71042,5676,6567,31569,2403,2382,5180,0,0,7,1,1,3934,5737,573,0,3797,2578,472,14752,16376,1702,0,0,9414,32279,8700,0,7270,2947,0,0,1478,0,10444,30,0,5101,256041,2037,0,786,4041,21631,6609,0,7735,3518,0,7879
68,1167,2251,0,0,2236,3279,457,1,5837,9851,3565,16,0,189,4908,0,39,122,56,594,3387,391,1,306,2683,1394,0,3,2491,2,618,80,0,35,1561,379,1221,2017,0,1434,0,20,2328,0,670,5719,2142,742,968,4115,11603,1075,0,2,20183,0,0,1591,3,1279,1,0,6,59585,2120,0,3822,0,1335,3210,0,4650,85,0,0
69,5149,366,0,0,1780,0,700,0,1603,16530,2970,0,0,218,4216,0,6655,1104,0,0,21739,1854,1014,860,8477,33794,5858,7896,28829,337,1544,13,0,22,656,1,0,73,0,0,0,1560,0,1190,4659,2726,1575,0,59,6855,12565,211,0,2,1369,0,0,2157,0,2001,23,0,0,138903,682,0,83,7,3398,3536,0,3441,0,0,904
70,4175,4577,0,0,3270,141,13,1901,4422,16406,2580,0,4339,819,11680,0,2432,7266,0,5457,5417,880,0,896,3902,11179,3192,2199,9476,1006,578,2568,0,2052,4237,1,1748,2883,0,4370,0,3153,6927,1480,6457,12094,9386,1,208,12190,15023,1876,0,1550,10768,1,0,3555,1,13580,2028,0,38,149545,865,0,15425,2414,6592,1715,0,5888,4186,0,5885
71,25155,19061,0,0,1,13427,5123,1800,1656,9349,4869,0,3567,1792,2756,0,6874,587,1,19040,8697,1228,0,751,3794,18622,565,441,9198,385,1102,2329,0,4060,4100,39924,3062,4586,0,6660,0,6933,13038,3558,5517,4483,5025,9291,2268,13903,11359,3182,0,0,11477,0,0,8170,0,10436,2451,0,0,400505,1219,0,2286,10184,1650,2636,0,7845,2743,0,40
72,3870,1889,1,61,2226,1665,229,1794,1820,21503,2647,451,1656,0,5837,3,3243,1595,437,1637,2269,322,778,147,1308,3988,0,889,1703,124,103,1960,5,2457,1040,130,855,1323,118,242,1,1918,1910,1557,1453,7845,2204,914,395,7119,9033,1704,0,875,7149,4,1,1288,15,10418,249,0,599,109680,3498,0,4374,1133,3623,2059,2,5383,437,0,2686
73,2348,4169,1,0,73,1704,41,608,1218,1833,1357,2,658,10,2265,0,850,94,213,1388,1809,143,425,139,1157,2093,281,429,1626,417,87,1744,1,795,57,0,558,149,0,418,0,1924,1305,263,1119,929,1329,1,246,5126,8664,901,0,152,2439,688,13,515,3,1552,101,74,25,10449,440,0,1282,1060,1552,651,3,2413,469,1,613
74,3940,390,0,0,643,2621,928,928,2276,11510,3009,87,1936,0,4818,0,1842,1011,345,2823,2743,158,520,221,1494,3826,802,609,2113,93,228,1691,0,1778,2899,1006,332,1501,224,487,0,3264,2642,816,2457,2775,1215,187,1248,6257,6687,1895,0,1651,4362,1,1,1986,2,3906,82,0,226,139760,2854,0,4691,3116,2693,1286,1,4465,1144,0,2020
75,7983,4561,0,141,1633,4559,6086,2593,4323,29717,3715,0,1325,393,8648,622,4466,3968,705,12662,3991,204,508,206,2034,4631,1077,191,3461,465,273,3391,41,3189,4969,4419,2433,2898,1068,6193,0,12746,4283,3032,5416,12911,4633,11627,2140,19376,30763,4634,0,1998,9514,0,0,2537,0,30172,3671,20,1416,70011,12225,0,25509,7013,4786,3395,0,7238,2193,0,5425
76,5336,2045,0,118,0,18,1718,1644,2067,2428,1556,0,0,0,3356,0,1184,789,289,2518,1823,168,0,192,972,2359,474,959,1280,406,43,3678,1,2707,375,846,457,751,55,647,0,2843,1600,851,1572,1800,831,6660,309,5682,6715,1413,0,1669,6677,1,0,1661,0,3488,491,0,0,164658,349,0,7213,2387,2949,1675,0,1196,664,0,3302
77,652,1306,0,0,1309,1667,481,957,1469,15375,1342,649,2,0,7595,0,1885,27820,0,699,8013,831,1908,970,3197,11602,0,3057,8082,1072,386,1471,161,1349,2279,2,306,0,891,3799,0,2559,1668,681,2818,7657,1332,0,128,6343,7133,2370,0,0,11478,0,0,916,0,9605,1367,0,0,128527,2343,2,8939,1797,4158,2998,0,4922,7,0,5080
78,8279,6276,1,0,4828,4479,3309,2243,1321,19388,2111,689,2032,377,7989,1,2124,2930,1049,8978,5033,465,117,752,3052,4916,460,1448,3707,12,356,7861,151,3107,4812,8871,2015,2141,1284,1472,0,4322,1086,4927,4284,7348,2781,18833,899,5219,9077,1689,0,1104,5172,0,0,3341,0,18830,920,0,0,138482,9941,199,12546,4478,2957,3136,0,4007,703,1,653
79,23974,8776,0,0,1106,2946,2984,4465,3999,22162,3672,0,921,0,13683,1,5505,2507,0,0,19972,693,0,203,1696,23132,1870,1904,13189,1812,460,6037,0,7288,3711,0,2876,4904,2272,1132,0,11168,2582,8693,2781,9618,657,0,2,43842,22425,7714,0,695,5230,0,0,7592,1,24524,1740,0,1496,462097,9659,0,10234,3182,5117,6947,1,2398,7761,1,13201
80,24173,11172,0,77,3438,374,7651,6713,2629,33809,7443,0,1096,14,7970,0,5432,10289,0,21917,26840,309,3563,628,961,29865,3734,6728,13368,1819,372,10662,0,0,5849,26402,5162,6573,8,4366,0,5355,6331,8886,4275,7180,10487,22571,1475,6136,6900,2687,0,824,9418,0,0,3565,1,35524,1774,2,0,900866,4336,593,6277,5111,6320,3446,0,10971,0,0,9975
81,7054,5609,0,0,4686,532,4079,1818,6863,46283,5482,25,3702,0,22771,1,6442,7089,36,1822,9187,571,3262,825,5465,9435,2164,3184,5275,432,559,8272,0,6590,5212,5383,4948,1727,2118,1168,0,6701,4193,2009,4541,16198,5078,16434,2283,16953,33661,9837,0,637,3537,0,0,3100,0,31444,2112,0,0,193264,11992,480,41938,7197,10476,4014,0,2215,814,0,8262
82,14205,4769,724,721,912,1576,3265,6345,3155,27731,5117,848,1188,0,18121,0,4991,8241,91,14544,5617,607,399,404,2762,9026,3118,4417,4896,1037,195,3959,51,5681,5152,22622,4313,2920,2198,280,1,4515,7403,5480,7730,9334,4462,23234,1423,10284,15712,3127,0,555,12127,931,280,4535,0,18515,1552,1,0,222843,8026,63,10589,1534,11198,7698,0,10124,36,0,7975
83,9559,3269,0,246,0,2269,2964,1461,4426,12469,1180,755,1078,0,6649,0,1826,178,940,7080,2283,314,614,194,1453,4608,295,644,2015,240,296,3812,0,2925,2232,15580,1310,4206,1388,640,0,7690,2079,2964,3742,9170,2714,5374,1122,15495,14604,3251,0,462,6789,0,0,3306,0,12919,1015,0,519,187028,5919,0,8054,3524,5877,3920,0,3879,2690,0,1489
84,4502,1706,0,0,1,2965,879,0,4210,7059,520,0,812,56,1538,1,664,1600,1,269,1960,511,0,1540,2588,563,0,1998,4478,1,104,1620,0,2244,961,1028,1382,652,0,908,0,2783,4718,1754,1654,2725,2411,814,2,3150,4764,1228,0,0,10628,0,0,1164,1,146,1,1,0,256065,224,0,476,534,2447,1155,0,3379,1266,0,1923
85,1074,967,0,73,1447,109,588,246,1720,17049,1978,533,363,0,4008,0,1592,1387,135,896,1647,35,0,161,1044,2731,2,699,1403,226,107,1021,0,538,1229,1,304,423,63,918,0,1812,874,281,1796,2446,987,49,1207,6029,7779,1470,0,131,2650,0,0,956,0,4030,193,0,72,8556,4709,0,3452,1799,1258,1559,1,2337,763,0,669
86,3112,2321,0,0,404,1433,1605,590,1393,12212,1856,45,248,0,5834,1,1667,550,76,1962,1365,212,144,131,1206,2281,14,863,2052,149,198,1134,0,2149,2885,385,817,705,818,630,0,1696,2561,1448,1393,4563,960,2605,478,5067,6971,2046,0,947,3025,0,0,738,0,4507,573,60,325,157373,1864,2,5909,1072,2543,2078,0,1151,1807,0,1760
87,6643,2043,0,825,3707,669,1669,2862,4079,9725,1992,2,1791,0,11397,0,2022,0,1,44,4465,521,0,1012,2576,10587,1452,1781,4818,669,487,4251,943,1289,1141,2,7295,1761,468,182,0,5093,3772,0,3936,7024,393,1030,790,12318,7715,4904,0,1064,5636,0,0,2401,0,2350,8,0,574,688649,1139,0,6052,1387,2690,3791,0,2322,676,0,2564
88,15624,5062,0,0,7686,2601,3098,805,530,58698,5862,0,3453,0,14665,980,8526,44794,68,5830,13354,603,0,948,1530,13328,5950,4532,12544,405,173,4484,0,7669,5851,0,978,2987,1818,1306,0,2332,9534,6320,11895,24044,6256,2463,2413,9838,31173,2547,0,445,16033,0,0,5662,0,24921,1310,0,1568,437667,18175,0,41518,1714,14276,3814,0,4735,3026,1,25108
89,2128,1713,503,0,1367,2315,3065,2628,2044,16361,740,406,408,0,7261,0,979,492,313,17535,4846,691,2,897,3901,9232,549,909,3767,449,487,2862,0,3426,2276,12804,2359,2057,1638,442,0,3159,2095,879,1869,10432,5383,6318,347,5453,9465,5059,0,1355,2641,164,0,1128,0,15445,372,0,454,98890,9477,0,19795,1067,2101,3601,0,2418,1948,0,1968
90,17558,4706,0,0,4600,995,780,5810,1522,67194,11530,1789,3930,0,27673,1,10169,18009,6,2608,26182,390,0,203,2308,28784,2781,5953,15010,2877,2964,5306,0,10852,4531,0,420,5860,6252,2349,0,1730,13588,2593,12680,38639,6635,2,3,15912,31732,7069,0,4067,9543,0,0,13468,0,27795,1,0,0,270685,6816,0,24556,11584,9221,6518,0,11178,6674,0,13526
91,418,86,0,0,1,12,34,0,2,3345,283,0,3,0,103,0,0,60,0,167,29834,1569,0,973,7604,68920,7069,7912,30750,5587,3343,3792,1,8,3964,3,1,693,0,0,1,0,3739,742,1380,100,0,344,0,3427,3186,648,0,588,822,1,0,10,0,2332,1,0,0,884120,4012,0,388,6,4003,2537,0,19,44,0,128
92,27232,10310,0,5376,10957,1,2845,4573,3554,34137,6857,0,4680,0,18322,0,10303,268,0,4465,5497,187,457,246,970,20498,2844,3332,7993,1775,735,4352,0,4303,764,0,10074,3888,803,235,0,9895,11686,4507,15351,19529,4638,295,0,34105,16822,11991,0,7722,9421,1,0,14452,0,25140,4624,0,1517,171787,2294,0,28178,3395,9372,5794,0,805,3777,0,11416
93,3112,922,0,0,1471,981,41,1122,2232,9299,602,0,933,0,4410,0,910,1,24,7023,7613,746,874,561,3345,5947,0,913,4647,575,550,1655,0,1064,805,1,778,2578,358,136,0,916,873,1900,212,6093,1361,2551,592,5740,5590,1676,0,317,1613,0,0,2036,0,4394,41,0,0,24658,1617,0,1405,1578,1040,3286,0,800,12,0,347
94,277,518,0,81,37,641,794,329,672,1404,490,0,249,0,274,0,467,486,0,2,746,132,0,62,492,1228,63,302,851,45,93,448,0,182,294,105,132,107,0,467,0,2602,805,417,406,1242,512,1,257,2252,1548,385,0,315,1643,1,0,554,0,503,235,1,0,5730,1239,0,983,884,238,305,1,779,346,0,182
95,1118,579,0,1016,194,855,1351,710,893,2876,1,0,142,0,1733,0,207,0,1,0,876,100,0,254,896,1775,234,303,724,47,44,1464,0,369,670,248,4431,492,156,88,0,679,1025,632,1353,1677,346,632,163,1145,1163,167,0,249,1539,0,0,1992,0,999,92,0,0,98657,846,0,4037,1,670,348,0,1821,487,0,554
96,5202,969,0,112,634,2373,1440,566,2387,11084,2326,153,760,661,3616,0,1706,2493,927,3437,1524,489,1,249,1760,1748,47,535,2527,241,196,2073,7,1121,1159,2027,729,1573,354,1623,0,1256,1062,428,2015,3459,1306,3398,329,3678,7234,683,0,322,8114,0,0,405,3,3838,180,0,218,162011,4053,1,3337,1738,1776,2861,0,3668,713,0,2344
97,2331,1765,0,0,2,885,680,286,162,645,639,0,894,0,1096,0,189,692,0,264,1091,207,355,190,1186,1002,368,113,1649,0,138,1287,0,780,150,4382,180,373,179,999,0,2120,439,1507,492,166,326,1037,347,1552,2241,332,0,0,2113,0,0,2054,0,1330,300,0,0,62840,189,0,3574,1271,329,109,0,599,553,0,0
98,5207,3382,4,242,708,1415,2710,1661,1080,15892,1636,2,6,1,7515,1,471,2403,322,6501,8166,434,0,307,2637,8153,3,2951,5983,1693,532,3439,11,5580,4754,3329,1347,3031,7,132,1,649,4339,9310,2467,11682,1920,13905,1,4042,6150,1521,1,748,15048,5,1,1888,21,12923,1068,7,474,733922,6783,1,9622,2257,3084,2473,2,9163,1675,10,6241
99,24851,6210,0,1044,4457,0,1692,5809,3841,46844,3347,0,1857,0,12226,0,4286,21706,3,2,11405,861,2063,813,3012,24868,3618,3183,17101,2284,1714,1483,0,4802,10316,1,2293,4424,120,1935,0,4090,5125,3824,6298,13377,4259,2052,194,15775,20882,9395,0,3722,20097,0,0,2567,0,11217,1202,0,0,373611,8227,0,26356,3707,9551,5259,0,5411,832,0,12967
100,1659,0,0,0,6202,0,0,0,1,1,1,0,0,8692,0,6027,0,0,2631,0,50105,3203,7502,4097,20454,41000,21090,13036,39667,6036,4869,0,0,0,0,0,949,3689,0,26,14978,1,1,0,0,0,0,0,0,0,0,0,0,0,1649,0,0,0,0,3534,1335,0,0,31213,0,4789,0,0,12209,2759,0,0,0,0,0
101,9,2,0,0,0,0,1,0,0,0,390,0,0,531,0,1,0,1,0,0,12406,1835,2413,2400,6714,25255,1263,3953,11728,1135,1155,880,1,0,0,0,593,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,48,10,3,0,5,0,0,1,0,24447,0,0,1,0,1,2,3,0,0,1,0
102,21389,5938,22916,18103,9208,0,202,333,881,6117,7499,37920,20044,18539,0,25300,325,0,2566,2,19173,1967,0,1264,15020,41300,4583,10535,22687,3084,778,33030,228,0,0,0,52669,6175,999,8583,15738,2,3129,7455,0,0,5111,2,10191,1,0,0,20710,3953,46,75874,6400,3853,35419,0,2103,140298,63830,22147,1765,28361,0,0,0,2641,49448,0,71,20406,0
103,7,0,0,0,1,0,2,1,0,0,0,2,1,0,3,0,0,0,0,0,10658,3258,4726,3472,9551,19778,7634,2837,15421,0,2112,6,0,0,0,1,929,1,2,1,1832,1,3,1,0,0,0,0,0,1,0,0,0,1,5,2,0,1,2,0,0,0,2,28000,0,0,1,0,3,1,1,0,0,0,0
104,42,3,23,7,1804,0,12,17,22,1,215,690,19,1652,0,60,0,0,7,3,16952,2842,39,1268,16948,38977,5122,7711,22537,480,2462,20,5,0,0,7,667,8,5,1,3226,21,2,5,0,0,10,9,8,5,0,0,9,6,85,40,12,0,151,0,4,28,17,36064,3,9,1,0,0,4,59,0,7,10,0
105,5202,3393,21091,2037,8442,0,1241,3,907,7,2422,23773,15754,13830,0,27404,2,0,14366,3344,26500,1841,4447,2142,8012,40998,15,7040,17274,2387,2355,9211,1615,0,0,146,30456,4866,14124,9457,14347,5,5266,7048,0,0,4120,3912,6520,0,0,4,7100,7914,75718,65155,8030,241,60271,0,1902,184917,19834,244686,289,33956,2,0,1515,2491,16978,0,3827,7685,1874
106,22,0,1,0,861,0,2,2,3,1,354,1,0,737,0,1915,0,0,1,2,19163,2533,0,2002,10262,21914,421,7475,7490,184,1826,6,0,0,0,1,7,578,1713,2,860,1,1,318,0,0,0,2,0,0,0,0,1,1,6,0,0,0,1,1,1453,3,0,74297,2,1623,0,1,16,32,2217,6,0,341,0
107,13,1,1,0,14,0,1,2,3,2,452,0,0,1,1,0,0,0,0,1,22696,3220,2595,1708,15044,24538,8902,4748,14960,1574,2452,4,1,0,0,0,7,2,0,0,0,0,2,3,0,0,1,1,0,2,0,1,0,0,2,1,0,1,2,0,1914,0,1,14853,1,82,0,1,2,364,3,0,1,0,0
108,1,823,0,0,1,0,0,2,0,3,1,2,0,1184,0,3,0,0,0,0,20843,4065,1889,2439,16512,31893,2203,6615,23288,4798,1902,5,1,0,0,0,597,1,0,0,13,2,1,2,0,0,1537,1654,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,46046,0,1,0,0,0,0,0,1,0,1,0
109,3723,624,11927,1091,756,0,3226,1749,2,0,194,5915,1333,3507,0,11827,2,1,4837,1059,1767,219,241,252,1092,3776,0,926,1843,50,127,3868,6126,0,0,3458,9561,747,4410,3899,2877,1,7202,3453,0,0,2221,645,3060,0,0,0,13505,5265,4673,18831,3627,219,38061,0,2466,25821,6112,115320,1,5425,511,0,241,219,17535,0,323,12432,0
110,2,0,0,0,1235,0,0,0,1,0,2,0,0,1791,0,272,0,0,2849,1443,10754,2554,8023,2713,13974,29472,23,7140,35031,2147,5036,1,0,0,0,2,4435,1970,0,47,3919,0,326,2,0,0,1,0,1,0,0,0,0,0,546,5622,0,0,0,0,0,0,0,20594,0,0,0,0,3343,733,0,0,0,0,0
111,35981,5212,36941,15737,1,0,16332,7538,146,652,5651,41418,10655,12698,0,64350,0,0,13576,2,8164,1043,0,535,3112,7910,728,3540,6842,775,255,9128,17045,0,0,8705,59166,2478,14686,11317,6734,844,11598,6980,0,0,16935,12172,13232,0,0,0,32101,27418,37351,53283,12562,1541,303182,0,6116,18950,15706,894459,8550,11141,1551,0,616,2201,103997,1,6116,17528,876
112,38068,1549,22103,18760,26408,0,2550,1776,269,0,1393,77254,24904,13473,0,19418,57,0,23635,1419,21747,1473,1,954,11584,19919,1,6008,16064,693,3392,14141,3673,0,0,55632,85920,3873,24994,18720,14989,52,6536,5942,0,0,5355,13362,8364,0,0,0,16257,18904,98516,31343,3339,10792,106341,0,294,133636,50413,326836,2602,26580,0,0,7629,7790,46224,1,3828,21837,0
113,47,6,0,0,5139,0,2,3,0,1,1,2,24,14,0,2,0,0,0,4,15917,4537,1,5442,19643,40780,3781,13174,21070,3944,70,15,0,0,0,4,796,3,0,1,197,3,4,3,0,0,3,3,90,0,1,0,0,0,10,0,0,0,1,0,1,0,0,46954,1,1,1,0,1607,4,0,4,0,0,0
114,2,0,0,1,1240,0,1,0,0,0,299,0,0,156,0,0,0,0,0,1,6657,720,3,558,3632,11794,4542,550,5137,311,1018,75,0,0,0,1,1120,0,0,0,852,0,108,0,0,0,581,1,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0,21594,0,0,0,0,0,0,0,0,0,1,0
115,19796,711,26734,3101,8400,0,5985,5144,5,337,1108,15543,5830,9934,0,35663,1541,0,2727,1029,6505,315,875,933,2438,7097,983,1119,3395,2273,656,5074,2633,0,0,1055,16512,2011,10372,7398,8626,1,2141,5406,0,0,3411,1385,4261,0,0,0,12112,6412,12540,35799,7895,3,123165,0,3361,66861,20413,332998,2451,9195,1679,0,7,1597,50544,0,5728,40246,0
116,34575,5818,10860,134,315,0,14936,4606,1,722,1854,1,18179,10856,0,49641,0,0,12406,0,3539,160,0,256,1093,3224,1768,579,1774,179,406,6398,3677,0,0,1,552,2207,2820,0,1092,0,4148,4376,0,0,2101,1,10203,0,0,0,17084,0,56190,59252,153,0,100799,0,8760,3757,241,639060,0,5289,572,0,2555,611,1829,518,28535,53138,0
117,6,4,2,0,5,1,0,1,0,2,4,0,1,1315,0,0,0,0,0,1,17705,5733,2156,1654,17354,27577,1730,8974,17988,3532,2720,6,0,0,0,1,23,4,0,561,0,1,4,2,1,0,1,1,0,0,0,1,0,0,8,4636,0,0,2,0,1,2,0,23742,0,4,1,0,2,2,0,0,1,194,0
118,311,2,0,0,1222,1,0,1,0,3,68,0,835,0,0,0,0,0,2,1,2621,164,526,77,1370,3747,279,358,3001,324,178,4,342,0,0,1,1,1,0,0,0,5,1,1,2,0,164,0,24,1,0,0,0,0,5,0,0,2,0,0,124,0,0,13778,0,0,0,0,355,2,0,1,1,0,0
119,5598,1895,11223,1223,610,0,2582,88,1,195,608,3366,2188,962,0,12380,0,0,1884,395,885,404,11,250,1516,2342,0,562,1930,383,268,2246,3924,0,0,3766,9967,1397,2470,5093,3364,1,4654,4107,0,0,1738,2082,2329,0,0,1,7057,3129,7048,14485,3924,2,36601,0,2314,17220,3093,187910,517,3183,0,0,672,772,13837,0,2770,12018,222
120,95,1,0,0,4,0,0,1,6,0,0,0,1,0,0,1,0,0,7,1,11480,2244,1171,785,8432,14187,3932,2844,13170,949,1850,2,0,0,0,1,777,1,1,0,2805,1,1,1,0,0,0,0,0,0,1,0,1,0,3,0,0,0,3,0,0,1,1,38510,0,0,0,0,519,177,3,0,2169,0,0
121,12539,983,25096,5393,4123,0,11394,2587,494,948,1543,21220,4497,8362,0,27050,0,0,7378,0,3884,468,764,396,3907,10324,669,968,6174,231,265,6146,8029,0,0,101,26106,1271,5646,11704,7594,1233,3549,6853,0,0,3699,66,6297,0,0,0,18593,8313,5427,27969,8508,947,99951,0,7008,33690,21856,155477,3036,14105,1943,0,20,1298,57370,0,5231,24383,0
122,6250,382,15097,4677,1119,0,8022,2508,304,268,815,2994,3285,5231,0,16269,0,0,2168,978,1562,381,263,456,1239,2347,0,251,2173,160,182,3165,5139,0,0,1000,16034,1260,7098,8856,6442,0,4221,3020,0,0,2969,493,4198,0,0,0,12516,8003,6035,18437,3719,407,54528,0,1401,34147,12605,253349,2896,9067,75,0,1430,648,24392,0,1054,12321,0
123,17531,8210,1103,0,15517,0,0,14456,0,1918,5940,0,2064,17093,0,919,0,0,2826,0,14890,1352,995,959,10758,31965,0,6413,11582,812,1762,1865,258,0,0,2,0,6056,100,20,8347,1,1751,6815,0,0,3036,0,4873,0,0,0,0,0,54,0,0,1,0,0,1005,0,0,14236,0,0,0,0,1,1892,0,6967,10127,0,0
124,3476,8996,5275,0,3,0,0,0,1,1,4239,1350,0,7118,0,6279,1,0,1,2,2,5,0,0,1587,8797,0,1,1560,0,0,2616,3,0,0,3068,10014,1,841,5922,1,1,12409,5894,0,0,0,1,1638,0,1,0,1,10286,13148,58,0,1,22576,1,1,9410,5441,217371,2,0,0,0,1,2462,7514,0,0,4,0
125,1149,321,3180,684,209,0,2174,1070,0,1,207,949,1565,1346,0,5762,1,0,944,371,1463,136,188,89,756,2683,515,767,1499,5,123,1262,1348,0,0,3246,3898,431,2015,1159,1310,2,2607,1015,0,0,838,1501,1273,1,0,1,2939,1853,4365,5942,1694,0,20044,0,430,2644,2438,68567,0,1966,17,0,14,206,8336,0,354,2302,0
126,349,97,1931,951,1,0,958,0,0,0,93,2848,3853,3575,0,81,0,0,354,1950,3017,214,0,60,230,2364,0,408,1298,420,244,3339,108,1,0,1255,3791,570,404,76,259,2,45,1030,0,1,1069,0,1925,0,0,3,2118,3396,33304,564,2461,0,13557,0,739,15346,2309,174305,0,1200,1,0,0,857,2216,0,841,20,0
127,192,5,22,1038,2,0,4,0,1,1,181,1701,7,2,0,69,0,0,0,0,99,2,0,11,127,134,18,19,354,11,118,9,380,0,0,0,1171,123,20,3,91,0,75,41,0,0,8,131,27,0,0,0,156,649,3633,394,257,0,299,0,0,0,0,7301,25,3,0,0,6,1061,157,0,0,50,2
128,21,17,0,0,0,0,1,3,0,1,1,0,1,1,0,0,0,0,1,4,20378,9553,13987,2987,32945,18360,0,10098,27504,1,3138,9,0,0,0,4,2,6,0,1,0,1,2,4,0,0,1,1,1,0,0,1,0,0,12,1,0,0,0,0,2,0,0,31623,0,0,0,0,1,3,1,0,0,0,0
129,41,155,0,0,1494,0,0,2,0,1,0,0,0,263,0,0,1,0,0,2,22203,2588,4395,702,10923,24881,5416,1138,13471,2243,3905,1,0,0,0,0,1772,60,0,0,2322,0,2,0,1,0,0,1,0,0,0,0,0,0,10,0,1,0,2,1,0,0,0,40396,0,0,0,0,4709,317,2,2,150,0,0
130,3738,145,7038,3330,1059,0,2259,1145,85,309,202,2981,3808,4186,1,7234,1,0,1302,4,2062,420,86,227,1578,3311,248,538,2426,136,154,3186,994,1,2,0,9089,991,3987,2523,2710,424,1877,2540,0,0,2691,96,2041,2,3,1,6667,4483,1565,13534,1515,0,28565,0,1707,32335,7836,66733,0,5909,218,0,2,1029,15170,0,778,2541,0
131,3454,833,11100,3495,198,0,4275,199,51,138,315,5468,3083,2214,0,11589,0,0,2855,0,1765,540,746,149,1849,3460,731,576,2249,200,411,1805,3996,0,0,1189,21708,975,4211,4598,6418,3,3806,3028,1,0,1747,401,4095,0,0,0,6495,6174,2329,19210,3798,411,42971,0,2044,4600,6119,148918,4630,3116,954,0,367,954,30124,2,1795,9483,0
